498	взбадриванию	взбадривание	NOUN	_	Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#83.88#84.215
499	деловой	деловой	ADJ	_	Case=Gen|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#84.215#84.55
500	жизни	жизнь	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#84.55#84.885
501	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#84.885#85.22
502	для	для	ADP	_	_	_	_	_	@djup1961m-words#85.22#85.555
503	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@djup1961m-words#85.555#85.89
504	загадка	загадка	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#85.89#86.225
505	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#86.225#86.56
506	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#86.56#86.895
507	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#86.895#87.23
508	не	не	PART	_	_	_	_	_	@djup1961m-words#87.23#87.565
509	умеют	уметь	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#87.565#87.9
510	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#87.9#88.235
511	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#88.235#88.57
512	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#88.57#88.905
513	не	не	PART	_	_	_	_	_	@djup1961m-words#88.905#89.24
514	знают	знать	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#89.24#89.575
515	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#89.575#89.91
516	но	но	CCONJ	_	_	_	_	_	@djup1961m-words#89.91#90.245
517	в	в	ADP	_	_	_	_	_	@djup1961m-words#90.245#90.58
518	результате	результат	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#90.58#90.915
519	вот	вот	PART	_	_	_	_	_	@djup1961m-words#90.915#91.25
520	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@djup1961m-words#91.25#91.585
521	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#91.585#91.92
522	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#91.92#92.255
523	глубоко	глубоко	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#92.255#92.59
524	безразлично	безразлично	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#92.59#92.925
525	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#92.925#93.26
526	так	так	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#93.26#93.595
527	сказать	сказать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@djup1961m-words#93.595#93.93
528	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#93.93#94.265
529	здешний	здешний	ADJ	_	Case=Nom|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#94.265#94.6
530	подход	подход	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#94.6#94.945
531	потому	потому	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#95.245#95.523
532	что	что	SCONJ	_	_	_	_	_	@djup1961m-words#95.523#95.801
533	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#95.801#96.079
534	все	весь	DET	_	Case=Nom|Number=Plur	_	_	_	@djup1961m-words#96.079#96.357
535	деньги	деньги	NOUN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#96.357#96.635
536	зарабатываю	зарабатывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#96.635#96.913
537	в	в	ADP	_	_	_	_	_	@djup1961m-words#96.913#97.191
538	Москве	Москва	PROPN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#97.191#97.47
539	вот	вот	PART	_	_	_	_	_	@djup1961m-words#97.635#97.903
540	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#97.903#98.171
541	так	так	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#98.171#98.439
542	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#98.439#98.707
543	устроено	устроить	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#98.707#98.975
544	Москва	Москва	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#99.27#99.83
545	прекрасна	прекрасный	ADJ	_	Degree=Pos|Gender=Fem|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#99.83#100.39
546	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@djup1961m-words#100.84#101.113
547	и	и	PART	_	_	_	_	_	@djup1961m-words#101.113#101.386
548	раньше-то	раньшй-то	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#101.386#101.659
549	хорошая	хороший	ADJ	_	Case=Nom|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#101.659#101.932
550	была	быть	AUX	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#101.932#102.205
551	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#102.205#102.478
552	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#102.478#102.751
553	сейчас	сейчас	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#102.751#103.024
554	че	что	PRON	_	Case=Nom	_	_	_	@djup1961m-words#103.024#103.297
555	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#103.297#103.57
556	Собянин	Собянин	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#103.57#103.843
557	сделал	делать	VERB	_	Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#103.843#104.116
558	это	это	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#104.116#104.389
559	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#104.389#104.662
560	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#104.662#104.935
561	космос	космос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#104.935#105.208
562	в	в	ADP	_	_	_	_	_	@djup1961m-words#105.208#105.481
563	моем	мой	DET	_	Case=Loc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#105.481#105.754
564	предтавлении	предтавление	NOUN	_	Animacy=Inan|Case=Loc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#105.754#106.041
565	не	не	PART	_	_	_	_	_	@djup1961m-words#106.335#106.603
566	в	в	ADP	_	_	_	_	_	@djup1961m-words#106.603#106.871
567	каждом	каждый	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#106.871#107.139
568	западном	западный	ADJ	_	Case=Loc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#107.139#107.407
569	городе	город	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#107.407#107.675
570	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#107.675#107.943
571	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#107.943#108.211
572	точнее	точно	ADV	_	Degree=Cmp	_	_	_	@djup1961m-words#108.211#108.479
573	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#108.479#108.747
574	ни	ни	PART	_	Polarity=Neg	_	_	_	@djup1961m-words#108.747#109.015
575	в	в	ADP	_	_	_	_	_	@djup1961m-words#109.015#109.283
576	каком	какой	DET	_	Case=Loc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#109.283#109.551
577	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#109.551#109.819
578	вы	вы	PRON	_	Case=Nom|Number=Plur|Person=2	_	_	_	@djup1961m-words#109.819#110.087
579	ниче	нико	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#110.087#110.355
580	подобного	подобный	ADJ	_	Case=Gen|Degree=Pos|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#110.355#110.623
581	не	не	PART	_	_	_	_	_	@djup1961m-words#110.623#110.891
582	увидите	видеть	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=2|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#110.891#111.159
583	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#111.159#111.427
584	такого	такой	DET	_	Case=Gen|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#111.427#111.695
585	разнообразия	разнообразие	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#111.695#111.975
586	например	например	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#113.15#113.531
587	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#113.531#113.912
588	учреждения	учреждение	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@djup1961m-words#113.912#114.293
589	общепита	общепит	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#114.293#114.674
590	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#114.674#115.055
591	с	с	ADP	_	_	_	_	_	@djup1961m-words#115.055#115.436
592	такой	такой	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#115.436#115.817
593	разнообразной	разнообразный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#115.817#116.198
594	кухней	кухня	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#116.198#116.579
595	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#116.579#116.96
596	с	с	ADP	_	_	_	_	_	@djup1961m-words#116.96#117.341
597	таким	такой	DET	_	Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#117.341#117.722
598	качеством	качество	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#117.722#118.103
599	продуктов	продукт	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#118.103#118.484
600	и	и	CCONJ	_	_	_	_	_	@djup1961m-words#118.484#118.865
601	приготовления	приготовление	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#118.865#119.26
602	да	да	CCONJ	_	_	_	_	_	@djup1961m-words#119.585#120.065
603	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#122.22#122.571
604	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#122.571#122.922
605	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#122.922#123.273
606	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#123.273#123.624
607	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#123.624#123.975
608	смотря	смотреть	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@djup1961m-words#123.975#124.326
609	скока	скок	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#124.326#124.677
610	у	у	ADP	_	_	_	_	_	@djup1961m-words#124.677#125.028
611	вас	вы	PRON	_	Case=Gen|Number=Plur|Person=2	_	_	_	@djup1961m-words#125.028#125.379
612	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#125.379#125.73
613	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#125.73#126.081
614	Дмитрий	Дмитрий	PROPN	_	Animacy=Anim|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#126.081#126.441
615	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#126.65#126.903
616	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#126.903#127.156
617	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#127.156#127.409
618	нуу	ну	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#127.409#127.662
619	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#127.662#127.915
620	сделано	делать	VERB	_	Aspect=Perf|Gender=Neut|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#127.915#128.168
621	для	для	ADP	_	_	_	_	_	@djup1961m-words#128.168#128.421
622	лю...	лю...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#128.421#128.674
623	москвичам	москвич	NOUN	_	Animacy=Anim|Case=Dat|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#128.674#128.927
624	не	не	PART	_	_	_	_	_	@djup1961m-words#128.927#129.18
625	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#129.18#129.433
626	кстати	кстати	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#129.433#129.686
627	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#129.686#129.939
628	они	они	PRON	_	Case=Nom|Number=Plur|Person=3	_	_	_	@djup1961m-words#129.939#130.192
629	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#130.192#130.445
630	все	все	DET	_	Case=Nom|Number=Plur	_	_	_	@djup1961m-words#130.445#130.698
631	недовольные	недовольный	ADJ	_	Case=Nom|Degree=Pos|Number=Plur	_	_	_	@djup1961m-words#130.698#130.951
632	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#130.951#131.204
633	орут	орать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#131.204#131.457
634	шо	шо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#131.457#131.71
635	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#131.71#131.963
636	все	весь	DET	_	Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#131.963#132.216
637	для	для	ADP	_	_	_	_	_	@djup1961m-words#132.216#132.469
638	приезжих	приезжий	NOUN	_	Animacy=Anim|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#132.469#132.73
639	нам	мы	PRON	_	Case=Dat|Number=Plur|Person=1	_	_	_	@djup1961m-words#132.9#133.251
640	неудобно	неудобный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#133.251#133.602
641	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#133.602#133.953
642	ноо	ноо	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#133.953#134.304
643	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#134.304#134.655
644	мало	мало	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#134.655#135.006
645	ли	ли	PART	_	_	_	_	_	@djup1961m-words#135.006#135.357
646	вам	вы	PRON	_	Case=Dat|Number=Plur|Person=2	_	_	_	@djup1961m-words#135.357#135.708
647	неудобно	неудобный	ADP	_	_	_	_	_	@djup1961m-words#135.708#136.059
648	лицо	лицо	NOUN	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#136.059#136.41
649	страны	страна	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#136.41#136.761
650	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#136.761#137.112
651	зато	зато	CCONJ	_	_	_	_	_	@djup1961m-words#137.112#137.463
652	всем	все	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@djup1961m-words#137.463#137.814
653	приезжающим	приезжать	VERB	_	Aspect=Imp|Case=Dat|Number=Plur|Tense=Pres|VerbForm=Part|Voice=Act	_	_	_	@djup1961m-words#137.814#138.165
654	удобно	удобный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#138.165#138.516
655	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#138.516#138.867
656	всем	все	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@djup1961m-words#138.867#139.218
657	страшно	страшно	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#139.218#139.569
658	нравится	нравиться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#139.569#139.93
659	а	а	CCONJ	_	_	_	_	_	@djup1961m-words#140.35#140.627
660	в	в	ADP	_	_	_	_	_	@djup1961m-words#140.627#140.904
661	Питер	Питер	PROPN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#140.904#141.181
662	да	да	CCONJ	_	_	_	_	_	@djup1961m-words#141.181#141.458
663	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#141.458#141.735
664	полностью	полностью	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#141.735#142.012
665	с	с	ADP	_	_	_	_	_	@djup1961m-words#142.012#142.289
666	вами	вы	PRON	_	Case=Ins|Number=Plur|Person=2	_	_	_	@djup1961m-words#142.289#142.566
667	согласен	согласный	ADJ	_	Degree=Pos|Gender=Masc|Number=Sing|Variant=Short	_	_	_	@djup1961m-words#142.566#142.843
668	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#142.843#143.12
669	возвращаешься	возвращаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=2|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#143.12#143.397
670	как	как	SCONJ	_	_	_	_	_	@djup1961m-words#143.397#143.674
671	в	в	ADP	_	_	_	_	_	@djup1961m-words#143.674#143.951
672	сонный	сонный	ADJ	_	Animacy=Inan|Case=Acc|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#143.951#144.228
673	город	город	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#144.228#144.505
674	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#144.505#144.782
675	всегда	всегда	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#144.782#145.07
676	здесь	здесь	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#145.21#145.528
677	все	все	PART	_	_	_	_	_	@djup1961m-words#145.528#145.846
678	в	в	ADP	_	_	_	_	_	@djup1961m-words#145.846#146.164
679	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@djup1961m-words#146.164#146.482
680	раза	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#146.482#146.8
681	медленнее	медленно	ADV	_	Degree=Cmp	_	_	_	@djup1961m-words#146.8#147.118
682	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#147.118#147.436
683	денег	деньги	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@djup1961m-words#147.436#147.754
684	в	в	ADP	_	_	_	_	_	@djup1961m-words#147.754#148.072
685	два	два	NUM	_	Animacy=Inan|Case=Acc|Gender=Masc	_	_	_	@djup1961m-words#148.072#148.39
686	раза	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#148.39#148.708
687	меньше	мало	NUM	_	_	_	_	_	@djup1961m-words#148.708#149.026
688	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#149.026#149.344
689	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#149.344#149.662
690	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#149.662#149.98
691	вот	вот	PART	_	_	_	_	_	@djup1961m-words#149.98#150.298
692	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#150.298#150.616
693	так	так	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#150.616#150.934
694	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#150.934#151.252
695	тихо-тихо	тихо-тихо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#151.252#151.57
696	спокойно	спокойно	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#151.57#151.9
697	ну	ну	PART	_	_	_	_	_	@djup1961m-words#156.073#156.501
698	все	все	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#156.501#156.929
699	гораздо	гораздо	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#156.929#157.357
700	более	более	ADV	_	Degree=Cmp	_	_	_	@djup1961m-words#157.357#157.785
701	изношенное	изношенный	VERB	_	Aspect=Perf|Case=Acc|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#157.785#158.213
702	ужас	ужас	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#158.213#158.643
703	ужас	ужас	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#159.06#159.508
704	вообще	вообще	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#159.508#159.957
705	ну	ну	PART	_	_	_	_	_	@djup1961m-words#164.981#165.327
706	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@djup1961m-words#165.327#165.673
707	вроде	вроде	ADP	_	_	_	_	_	@djup1961m-words#165.673#166.019
708	двадцать	двадцать	NUM	_	Case=Acc	_	_	_	@djup1961m-words#166.019#166.365
709	шесть	шесть	NUM	_	Case=Acc	_	_	_	@djup1961m-words#166.365#166.711
710	прослужила	прослужить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#166.711#167.061
711	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#167.67#167.894
712	пом...	пом...	PROPN	_	Animacy=Anim|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@djup1961m-words#167.894#168.118
713	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@djup1961m-words#168.118#168.342
714	в	в	ADP	_	_	_	_	_	@djup1961m-words#168.342#168.566
715	телевизоре	телевизор	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#168.566#168.79
716	смотрел	смотреть	VERB	_	Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#168.79#169.014
717	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#169.014#169.238
718	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#169.238#169.462
719	сказали	сказать	VERB	_	Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#169.462#169.686
720	что	что	SCONJ	_	_	_	_	_	@djup1961m-words#169.686#169.91
721	двадцать	двадцать	NUM	_	Case=Nom	_	_	_	@djup1961m-words#169.91#170.134
722	шесть	шесть	NUM	_	Case=Acc	_	_	_	@djup1961m-words#170.134#170.358
723	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#170.358#170.582
724	назад	назад	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#170.582#170.806
725	заложена	заложить	VERB	_	Aspect=Perf|Gender=Fem|Number=Sing|Tense=Past|Variant=Short|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#170.806#171.03
726	ну	ну	PART	_	_	_	_	_	@djup1961m-words#179.164#179.516
727	там	там	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#179.516#179.868
728	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#179.868#180.22
729	какие-то	какой-то	DET	_	Case=Nom|Number=Plur	_	_	_	@djup1961m-words#180.22#180.572
730	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#180.572#180.924
731	регламенты	регламент	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#180.924#181.276
732	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#181.276#181.628
733	проводят	проводить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#181.628#181.98
734	испытания	испытание	NOUN	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Plur	_	_	_	@djup1961m-words#181.98#182.332
735	/	/	PUNCT	_	_	_	_	_	@djup1961m-words#182.332#182.684
736	под	под	ADP	_	_	_	_	_	@djup1961m-words#182.684#183.036
737	повышенным	повысить	VERB	_	Aspect=Perf|Case=Ins|Gender=Neut|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass	_	_	_	@djup1961m-words#183.036#183.388
738	давлением	давление	NOUN	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@djup1961m-words#183.388#183.74
739	раз	раз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@djup1961m-words#183.74#184.092
740	не	не	PART	_	_	_	_	_	@djup1961m-words#184.092#184.444
741	лопнуло	лопаться	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@djup1961m-words#184.444#184.796
742	значит	значить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#184.796#185.148
743	еще	еще	ADV	_	Degree=Pos	_	_	_	@djup1961m-words#185.148#185.5
744	год	год	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@djup1961m-words#185.5#185.852
745	может	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@djup1961m-words#185.852#186.204
